Category,Law? 0/1,State,Subcategory,Year
Domestic violence,0,Hawaii,Restraining order,1991
Domestic violence,0,Hawaii,Restraining order,1991
Domestic violence,0,Hawaii,Restraining order,1991
Domestic violence,0,Hawaii,Restraining order,1991
Domestic violence,0,Hawaii,Restraining order,1991
Domestic violence,0,Hawaii,Restraining order,1991
Domestic violence,0,Hawaii,Restraining order,1991
Domestic violence,0,Hawaii,Restraining order,1991
Domestic violence,0,Hawaii,Restraining order,1991
Domestic violence,0,Hawaii,Restraining order,1991
Domestic violence,0,Hawaii,Stalking,1991
Domestic violence,1,Hawaii,Restraining order,2009
Domestic violence,1,Hawaii,Restraining order,2009
Domestic violence,0,Hawaii,Restraining order,2009
Domestic violence,1,Hawaii,Restraining order,2009
Domestic violence,1,Hawaii,Restraining order,2009
Domestic violence,1,Hawaii,Restraining order,2009
Domestic violence,1,Hawaii,Restraining order,2009
Domestic violence,1,Hawaii,Restraining order,2009
Domestic violence,1,Hawaii,Restraining order,2009
Domestic violence,1,Hawaii,Restraining order,2009
Domestic violence,1,Hawaii,Restraining order,2009
Domestic violence,0,Hawaii,Stalking,2009
Domestic violence,1,Hawaii,Restraining order,2010
Domestic violence,1,Hawaii,Restraining order,2010
Domestic violence,0,Hawaii,Restraining order,2010
Domestic violence,1,Hawaii,Restraining order,2010
Domestic violence,1,Hawaii,Restraining order,2010
Domestic violence,1,Hawaii,Restraining order,2010
Domestic violence,1,Hawaii,Restraining order,2010
Domestic violence,1,Hawaii,Restraining order,2010
Domestic violence,1,Hawaii,Restraining order,2010
Domestic violence,1,Hawaii,Restraining order,2010
Domestic violence,1,Hawaii,Restraining order,2010
Domestic violence,0,Hawaii,Stalking,2010
Domestic violence,1,Hawaii,Restraining order,2011
Domestic violence,1,Hawaii,Restraining order,2011
Domestic violence,0,Hawaii,Restraining order,2011
Domestic violence,1,Hawaii,Restraining order,2011
Domestic violence,1,Hawaii,Restraining order,2011
Domestic violence,1,Hawaii,Restraining order,2011
Domestic violence,1,Hawaii,Restraining order,2011
Domestic violence,1,Hawaii,Restraining order,2011
Domestic violence,1,Hawaii,Restraining order,2011
Domestic violence,1,Hawaii,Restraining order,2011
Domestic violence,1,Hawaii,Restraining order,2011
Domestic violence,0,Hawaii,Stalking,2011
Domestic violence,1,Hawaii,Restraining order,2012
Domestic violence,1,Hawaii,Restraining order,2012
Domestic violence,0,Hawaii,Restraining order,2012
Domestic violence,1,Hawaii,Restraining order,2012
Domestic violence,1,Hawaii,Restraining order,2012
Domestic violence,1,Hawaii,Restraining order,2012
Domestic violence,1,Hawaii,Restraining order,2012
Domestic violence,1,Hawaii,Restraining order,2012
Domestic violence,1,Hawaii,Restraining order,2012
Domestic violence,1,Hawaii,Restraining order,2012
Domestic violence,1,Hawaii,Restraining order,2012
Domestic violence,0,Hawaii,Stalking,2012
Domestic violence,1,Hawaii,Restraining order,2013
Domestic violence,1,Hawaii,Restraining order,2013
Domestic violence,0,Hawaii,Restraining order,2013
Domestic violence,1,Hawaii,Restraining order,2013
Domestic violence,1,Hawaii,Restraining order,2013
Domestic violence,1,Hawaii,Restraining order,2013
Domestic violence,1,Hawaii,Restraining order,2013
Domestic violence,1,Hawaii,Restraining order,2013
Domestic violence,1,Hawaii,Restraining order,2013
Domestic violence,1,Hawaii,Restraining order,2013
Domestic violence,1,Hawaii,Restraining order,2013
Domestic violence,0,Hawaii,Stalking,2013
Domestic violence,1,Hawaii,Restraining order,2014
Domestic violence,1,Hawaii,Restraining order,2014
Domestic violence,0,Hawaii,Restraining order,2014
Domestic violence,1,Hawaii,Restraining order,2014
Domestic violence,1,Hawaii,Restraining order,2014
Domestic violence,1,Hawaii,Restraining order,2014
Domestic violence,1,Hawaii,Restraining order,2014
Domestic violence,1,Hawaii,Restraining order,2014
Domestic violence,1,Hawaii,Restraining order,2014
Domestic violence,1,Hawaii,Restraining order,2014
Domestic violence,1,Hawaii,Restraining order,2014
Domestic violence,0,Hawaii,Stalking,2014
Domestic violence,1,Hawaii,Restraining order,2015
Domestic violence,1,Hawaii,Restraining order,2015
Domestic violence,0,Hawaii,Restraining order,2015
Domestic violence,1,Hawaii,Restraining order,2015
Domestic violence,1,Hawaii,Restraining order,2015
Domestic violence,1,Hawaii,Restraining order,2015
Domestic violence,1,Hawaii,Restraining order,2015
Domestic violence,1,Hawaii,Restraining order,2015
Domestic violence,1,Hawaii,Restraining order,2015
Domestic violence,1,Hawaii,Restraining order,2015
Domestic violence,1,Hawaii,Restraining order,2015
Preemption,1,Hawaii,Preemption,2013
Preemption,1,Hawaii,Preemption,2013
Preemption,1,Hawaii,Preemption,2013
Preemption,1,Hawaii,Preemption,2014
Preemption,1,Hawaii,Preemption,2014
Preemption,1,Hawaii,Preemption,2014
Preemption,1,Hawaii,Preemption,2015
Preemption,1,Hawaii,Preemption,2015
Preemption,1,Hawaii,Preemption,2015
Preemption,1,Hawaii,Preemption,2016
Preemption,1,Hawaii,Preemption,2016
Preemption,1,Hawaii,Preemption,2016
Preemption,1,Hawaii,Preemption,2017
Preemption,1,Hawaii,Preemption,2017
Preemption,1,Hawaii,Preemption,2017
Concealed carry permitting,0,Hawaii,Background checks,1991
Concealed carry permitting,0,Hawaii,Background checks,1991
Concealed carry permitting,0,Hawaii,Background checks,1991
Concealed carry permitting,0,Hawaii,Permitting,1991
Concealed carry permitting,1,Hawaii,Permitting,1991
Concealed carry permitting,1,Hawaii,Permitting,1991
Concealed carry permitting,0,Hawaii,Permitting,1991
Concealed carry permitting,0,Hawaii,Background checks,1992
Concealed carry permitting,0,Hawaii,Background checks,1992
Concealed carry permitting,0,Hawaii,Background checks,1992
Concealed carry permitting,0,Hawaii,Permitting,1992
Concealed carry permitting,1,Hawaii,Permitting,1992
Concealed carry permitting,1,Hawaii,Permitting,1992
Concealed carry permitting,0,Hawaii,Permitting,1992
Concealed carry permitting,0,Hawaii,Background checks,1993
Concealed carry permitting,0,Hawaii,Background checks,1993
Concealed carry permitting,0,Hawaii,Background checks,1993
Buyer regulation,1,Hawaii,Safety training,2007
Buyer regulation,0,Hawaii,Theft reporting,2007
Buyer regulation,1,Hawaii,Waiting period,2007
Buyer regulation,1,Hawaii,Waiting period,2007
Buyer regulation,1,Hawaii,Age restrictions,2008
Buyer regulation,1,Hawaii,Age restrictions,2008
Buyer regulation,1,Hawaii,Age restrictions,2008
Buyer regulation,1,Hawaii,Age restrictions,2008
Buyer regulation,0,Hawaii,Bulk purchase limit,2008
Buyer regulation,1,Hawaii,Fingerprinting,2008
Buyer regulation,1,Hawaii,Licensing,2008
Buyer regulation,1,Hawaii,Licensing,2008
Buyer regulation,1,Hawaii,Permitting,2008
Buyer regulation,1,Hawaii,Safety training,2008
Buyer regulation,0,Hawaii,Theft reporting,2008
Buyer regulation,1,Hawaii,Waiting period,2008
Buyer regulation,1,Hawaii,Waiting period,2008
Buyer regulation,1,Hawaii,Age restrictions,2009
Buyer regulation,1,Hawaii,Age restrictions,2009
Buyer regulation,1,Hawaii,Age restrictions,2009
Buyer regulation,1,Hawaii,Age restrictions,2009
Buyer regulation,0,Hawaii,Bulk purchase limit,2009
Buyer regulation,1,Hawaii,Fingerprinting,2009
Buyer regulation,1,Hawaii,Licensing,2009
Buyer regulation,1,Hawaii,Licensing,2009
Buyer regulation,1,Hawaii,Permitting,2009
Buyer regulation,1,Hawaii,Safety training,2009
Buyer regulation,0,Hawaii,Theft reporting,2009
Buyer regulation,1,Hawaii,Waiting period,2009
Buyer regulation,1,Hawaii,Waiting period,2009
Buyer regulation,1,Hawaii,Age restrictions,2010
Buyer regulation,1,Hawaii,Age restrictions,2010
Buyer regulation,1,Hawaii,Age restrictions,2010
Buyer regulation,1,Hawaii,Age restrictions,2010
Buyer regulation,0,Hawaii,Bulk purchase limit,2010
Buyer regulation,1,Hawaii,Fingerprinting,2010
Buyer regulation,1,Hawaii,Licensing,2010
Buyer regulation,1,Hawaii,Licensing,2010
Buyer regulation,1,Hawaii,Permitting,2010
Buyer regulation,1,Hawaii,Safety training,2010
Buyer regulation,0,Hawaii,Theft reporting,2010
Buyer regulation,1,Hawaii,Waiting period,2010
Buyer regulation,1,Hawaii,Waiting period,2010
Buyer regulation,1,Hawaii,Age restrictions,2011
Buyer regulation,1,Hawaii,Age restrictions,2011
Buyer regulation,1,Hawaii,Age restrictions,2011
Buyer regulation,1,Hawaii,Age restrictions,2011
Buyer regulation,0,Hawaii,Bulk purchase limit,2011
Buyer regulation,1,Hawaii,Fingerprinting,2011
Buyer regulation,1,Hawaii,Licensing,2011
Buyer regulation,1,Hawaii,Licensing,2011
Buyer regulation,1,Hawaii,Permitting,2011
Buyer regulation,1,Hawaii,Safety training,2011
Buyer regulation,0,Hawaii,Theft reporting,2011
Buyer regulation,1,Hawaii,Waiting period,2011
Buyer regulation,1,Hawaii,Waiting period,2011
Buyer regulation,1,Hawaii,Age restrictions,2012
Buyer regulation,1,Hawaii,Age restrictions,2012
Buyer regulation,1,Hawaii,Age restrictions,2012
Buyer regulation,1,Hawaii,Age restrictions,2012
Buyer regulation,0,Hawaii,Bulk purchase limit,2012
Buyer regulation,1,Hawaii,Fingerprinting,2012
Buyer regulation,1,Hawaii,Licensing,2012
Buyer regulation,1,Hawaii,Licensing,2012
Buyer regulation,1,Hawaii,Permitting,2012
Buyer regulation,1,Hawaii,Safety training,2012
Buyer regulation,0,Hawaii,Theft reporting,2012
Buyer regulation,1,Hawaii,Waiting period,2012
Buyer regulation,1,Hawaii,Waiting period,2012
Buyer regulation,1,Hawaii,Age restrictions,2013
Buyer regulation,1,Hawaii,Age restrictions,2013
Buyer regulation,1,Hawaii,Age restrictions,2013
Buyer regulation,1,Hawaii,Age restrictions,2013
Buyer regulation,0,Hawaii,Bulk purchase limit,2013
Buyer regulation,1,Hawaii,Fingerprinting,2013
Buyer regulation,1,Hawaii,Licensing,2013
Buyer regulation,1,Hawaii,Licensing,2013
Buyer regulation,1,Hawaii,Permitting,2013
Buyer regulation,1,Hawaii,Safety training,2013
Buyer regulation,0,Hawaii,Theft reporting,2013
Buyer regulation,1,Hawaii,Waiting period,2013
Buyer regulation,1,Hawaii,Waiting period,2013
Buyer regulation,1,Hawaii,Age restrictions,2014
Buyer regulation,1,Hawaii,Age restrictions,2014
Buyer regulation,1,Hawaii,Age restrictions,2014
Buyer regulation,1,Hawaii,Age restrictions,2014
Buyer regulation,0,Hawaii,Bulk purchase limit,2014
Buyer regulation,1,Hawaii,Fingerprinting,2014
Buyer regulation,1,Hawaii,Licensing,2014
Buyer regulation,1,Hawaii,Licensing,2014
Buyer regulation,1,Hawaii,Permitting,2014
Buyer regulation,1,Hawaii,Safety training,2014
Buyer regulation,0,Hawaii,Theft reporting,2014
Buyer regulation,1,Hawaii,Waiting period,2014
Buyer regulation,1,Hawaii,Waiting period,2014
Buyer regulation,1,Hawaii,Age restrictions,2015
Buyer regulation,1,Hawaii,Age restrictions,2015
Buyer regulation,1,Hawaii,Age restrictions,2015
Buyer regulation,1,Hawaii,Age restrictions,2015
Buyer regulation,0,Hawaii,Bulk purchase limit,2015
Buyer regulation,1,Hawaii,Fingerprinting,2015
Buyer regulation,1,Hawaii,Licensing,2015
Buyer regulation,1,Hawaii,Licensing,2015
Buyer regulation,1,Hawaii,Permitting,2015
Buyer regulation,1,Hawaii,Safety training,2015
Buyer regulation,0,Hawaii,Theft reporting,2015
Buyer regulation,1,Hawaii,Waiting period,2015
Buyer regulation,1,Hawaii,Waiting period,2015
Buyer regulation,1,Hawaii,Age restrictions,2016
Buyer regulation,1,Hawaii,Age restrictions,2016
Buyer regulation,1,Hawaii,Age restrictions,2016
Buyer regulation,1,Hawaii,Age restrictions,2016
Buyer regulation,0,Hawaii,Bulk purchase limit,2016
Buyer regulation,1,Hawaii,Fingerprinting,2016
Buyer regulation,1,Hawaii,Licensing,2016
Buyer regulation,1,Hawaii,Licensing,2016
Buyer regulation,1,Hawaii,Permitting,2016
Buyer regulation,1,Hawaii,Safety training,2016
Buyer regulation,0,Hawaii,Theft reporting,2016
Buyer regulation,1,Hawaii,Waiting period,2016
Buyer regulation,1,Hawaii,Waiting period,2016
Buyer regulation,1,Hawaii,Age restrictions,2017
Buyer regulation,1,Hawaii,Age restrictions,2017
Buyer regulation,1,Hawaii,Age restrictions,2017
Buyer regulation,1,Hawaii,Age restrictions,2017
Background checks,0,Hawaii,Background checks - mental health records,1996
Background checks,0,Hawaii,Background checks - state records,1996
Background checks,0,Hawaii,Background checks - state records,1996
Background checks,0,Hawaii,Background checks through permits,1996
Background checks,0,Hawaii,Background checks through permits,1996
Background checks,0,Hawaii,Background checks time limit,1996
Background checks,0,Hawaii,Gun shows,1996
Background checks,0,Hawaii,Gun shows,1996
Background checks,0,Hawaii,Universal background checks,1996
Background checks,0,Hawaii,Universal background checks,1996
Background checks,0,Hawaii,Background checks - mental health records,1997
Background checks,0,Hawaii,Background checks - state records,1997
Background checks,0,Hawaii,Background checks - state records,1997
Background checks,0,Hawaii,Background checks through permits,1997
Background checks,0,Hawaii,Background checks through permits,1997
Background checks,0,Hawaii,Background checks time limit,1997
Background checks,0,Hawaii,Gun shows,1997
Background checks,0,Hawaii,Gun shows,1997
Background checks,0,Hawaii,Universal background checks,1997
Background checks,0,Hawaii,Universal background checks,1997
Background checks,0,Hawaii,Background checks - mental health records,1998
Background checks,0,Hawaii,Background checks - state records,1998
Background checks,0,Hawaii,Background checks - state records,1998
Background checks,0,Hawaii,Background checks through permits,1998
Background checks,0,Hawaii,Background checks through permits,1998
Background checks,0,Hawaii,Background checks time limit,1998
Background checks,0,Hawaii,Gun shows,1998
Background checks,0,Hawaii,Gun shows,1998
Background checks,0,Hawaii,Universal background checks,1998
Background checks,0,Hawaii,Universal background checks,1998
Gun trafficking,0,Hawaii,Personalized gun technology,2005
Gun trafficking,0,Hawaii,Crime gun identification,2006
Gun trafficking,0,Hawaii,Personalized gun technology,2006
Gun trafficking,0,Hawaii,Crime gun identification,2007
Possession regulation,1,Hawaii,Age restrictions,2010
Possession regulation,1,Hawaii,Age restrictions,2010
Possession regulation,0,Hawaii,Age restrictions,2010
Possession regulation,1,Hawaii,Age restrictions,2011
Possession regulation,1,Hawaii,Age restrictions,2011
Possession regulation,0,Hawaii,Age restrictions,2011
Possession regulation,1,Hawaii,Age restrictions,2012
Possession regulation,1,Hawaii,Age restrictions,2012
Possession regulation,0,Hawaii,Age restrictions,2012
Possession regulation,1,Hawaii,Age restrictions,2013
Possession regulation,1,Hawaii,Age restrictions,2013
Possession regulation,0,Hawaii,Age restrictions,2013
Possession regulation,1,Hawaii,Age restrictions,2014
Possession regulation,1,Hawaii,Age restrictions,2014
Possession regulation,0,Hawaii,Age restrictions,2014
Possession regulation,1,Hawaii,Age restrictions,2015
Possession regulation,1,Hawaii,Age restrictions,2015
Possession regulation,0,Hawaii,Age restrictions,2015
Possession regulation,1,Hawaii,Age restrictions,2016
Possession regulation,1,Hawaii,Age restrictions,2016
Possession regulation,0,Hawaii,Age restrictions,2016
Possession regulation,1,Hawaii,Age restrictions,2017
Possession regulation,1,Hawaii,Age restrictions,2017
Possession regulation,0,Hawaii,Age restrictions,2017
Preemption,1,Hawaii,Preemption,1991
Preemption,1,Hawaii,Preemption,1991
Preemption,1,Hawaii,Preemption,1991
Preemption,1,Hawaii,Preemption,1992
Preemption,1,Hawaii,Preemption,1992
Preemption,1,Hawaii,Preemption,1992
Preemption,1,Hawaii,Preemption,1993
Preemption,1,Hawaii,Preemption,1993
Preemption,1,Hawaii,Preemption,1993
Preemption,1,Hawaii,Preemption,1994
Preemption,1,Hawaii,Preemption,1994
Preemption,1,Hawaii,Preemption,1994
Preemption,1,Hawaii,Preemption,1995
Preemption,1,Hawaii,Preemption,1995
Preemption,1,Hawaii,Preemption,1995
Preemption,1,Hawaii,Preemption,1996
Preemption,1,Hawaii,Preemption,1996
Preemption,1,Hawaii,Preemption,1996
Preemption,1,Hawaii,Preemption,1997
Preemption,1,Hawaii,Preemption,1997
Preemption,1,Hawaii,Preemption,1997
Preemption,1,Hawaii,Preemption,1998
Preemption,1,Hawaii,Preemption,1998
Preemption,1,Hawaii,Preemption,1998
Preemption,1,Hawaii,Preemption,1999
Preemption,1,Hawaii,Preemption,1999
Preemption,1,Hawaii,Preemption,1999
Preemption,1,Hawaii,Preemption,2000
Preemption,1,Hawaii,Preemption,2000
Preemption,1,Hawaii,Preemption,2000
Preemption,1,Hawaii,Preemption,2001
Preemption,1,Hawaii,Preemption,2001
Preemption,1,Hawaii,Preemption,2001
Preemption,1,Hawaii,Preemption,2002
Preemption,1,Hawaii,Preemption,2002
Preemption,1,Hawaii,Preemption,2002
Preemption,1,Hawaii,Preemption,2003
Preemption,1,Hawaii,Preemption,2003
Preemption,1,Hawaii,Preemption,2003
Preemption,1,Hawaii,Preemption,2004
Preemption,1,Hawaii,Preemption,2004
Preemption,1,Hawaii,Preemption,2004
Preemption,1,Hawaii,Preemption,2005
Preemption,1,Hawaii,Preemption,2005
Preemption,1,Hawaii,Preemption,2005
Preemption,1,Hawaii,Preemption,2006
Preemption,1,Hawaii,Preemption,2006
Preemption,1,Hawaii,Preemption,2006
Preemption,1,Hawaii,Preemption,2007
Preemption,1,Hawaii,Preemption,2007
Preemption,1,Hawaii,Preemption,2007
Preemption,1,Hawaii,Preemption,2008
Preemption,1,Hawaii,Preemption,2008
Preemption,1,Hawaii,Preemption,2008
Preemption,1,Hawaii,Preemption,2009
Preemption,1,Hawaii,Preemption,2009
Preemption,1,Hawaii,Preemption,2009
Preemption,1,Hawaii,Preemption,2010
Preemption,1,Hawaii,Preemption,2010
Preemption,1,Hawaii,Preemption,2010
Preemption,1,Hawaii,Preemption,2011
Preemption,1,Hawaii,Preemption,2011
Preemption,1,Hawaii,Preemption,2011
Preemption,1,Hawaii,Preemption,2012
Preemption,1,Hawaii,Preemption,2012
Preemption,1,Hawaii,Preemption,2012
Background checks,0,Hawaii,Universal background checks,2013
Background checks,0,Hawaii,Universal background checks,2013
Background checks,0,Hawaii,Background checks - mental health records,2014
Background checks,1,Hawaii,Background checks - state records,2014
Background checks,1,Hawaii,Background checks - state records,2014
Background checks,1,Hawaii,Background checks through permits,2014
Background checks,1,Hawaii,Background checks through permits,2014
Background checks,1,Hawaii,Background checks time limit,2014
Background checks,0,Hawaii,Gun shows,2014
Background checks,0,Hawaii,Gun shows,2014
Background checks,0,Hawaii,Universal background checks,2014
Background checks,0,Hawaii,Universal background checks,2014
Background checks,0,Hawaii,Background checks - mental health records,2015
Background checks,1,Hawaii,Background checks - state records,2015
Background checks,1,Hawaii,Background checks - state records,2015
Background checks,1,Hawaii,Background checks through permits,2015
Background checks,1,Hawaii,Background checks through permits,2015
Background checks,1,Hawaii,Background checks time limit,2015
Background checks,0,Hawaii,Gun shows,2015
Background checks,0,Hawaii,Gun shows,2015
Background checks,0,Hawaii,Universal background checks,2015
Background checks,0,Hawaii,Universal background checks,2015
Background checks,0,Hawaii,Background checks - mental health records,2016
Background checks,1,Hawaii,Background checks - state records,2016
Background checks,1,Hawaii,Background checks - state records,2016
Background checks,1,Hawaii,Background checks through permits,2016
Background checks,1,Hawaii,Background checks through permits,2016
Background checks,1,Hawaii,Background checks time limit,2016
Background checks,0,Hawaii,Gun shows,2016
Background checks,0,Hawaii,Gun shows,2016
Background checks,0,Hawaii,Universal background checks,2016
Background checks,0,Hawaii,Universal background checks,2016
Background checks,0,Hawaii,Background checks - mental health records,2017
Background checks,1,Hawaii,Background checks - state records,2017
Background checks,1,Hawaii,Background checks - state records,2017
Background checks,1,Hawaii,Background checks through permits,2017
Background checks,1,Hawaii,Background checks through permits,2017
Background checks,1,Hawaii,Background checks time limit,2017
Background checks,0,Hawaii,Gun shows,2017
Background checks,0,Hawaii,Gun shows,2017
Background checks,0,Hawaii,Universal background checks,2017
Background checks,0,Hawaii,Universal background checks,2017
Buyer regulation,1,Hawaii,Age restrictions,1991
Buyer regulation,0,Hawaii,Age restrictions,1991
Buyer regulation,0,Hawaii,Age restrictions,1991
Buyer regulation,0,Hawaii,Age restrictions,1991
Buyer regulation,0,Hawaii,Bulk purchase limit,1991
Buyer regulation,1,Hawaii,Fingerprinting,1991
Buyer regulation,1,Hawaii,Licensing,1991
Buyer regulation,1,Hawaii,Licensing,1991
Buyer regulation,1,Hawaii,Permitting,1991
Buyer regulation,0,Hawaii,Safety training,1991
Buyer regulation,0,Hawaii,Theft reporting,1991
Buyer regulation,1,Hawaii,Waiting period,1991
Buyer regulation,1,Hawaii,Waiting period,1991
Buyer regulation,1,Hawaii,Age restrictions,1992
Buyer regulation,0,Hawaii,Age restrictions,1992
Buyer regulation,0,Hawaii,Age restrictions,1992
Buyer regulation,0,Hawaii,Age restrictions,1992
Buyer regulation,0,Hawaii,Bulk purchase limit,1992
Buyer regulation,1,Hawaii,Fingerprinting,1992
Buyer regulation,1,Hawaii,Licensing,1992
Buyer regulation,1,Hawaii,Licensing,1992
Buyer regulation,1,Hawaii,Permitting,1992
Buyer regulation,0,Hawaii,Safety training,1992
Buyer regulation,0,Hawaii,Theft reporting,1992
Buyer regulation,1,Hawaii,Waiting period,1992
Buyer regulation,1,Hawaii,Waiting period,1992
Buyer regulation,1,Hawaii,Age restrictions,1993
Buyer regulation,0,Hawaii,Age restrictions,1993
Buyer regulation,0,Hawaii,Age restrictions,1993
Buyer regulation,0,Hawaii,Age restrictions,1993
Buyer regulation,0,Hawaii,Bulk purchase limit,1993
Buyer regulation,1,Hawaii,Fingerprinting,1993
Buyer regulation,1,Hawaii,Licensing,1993
Buyer regulation,1,Hawaii,Licensing,1993
Buyer regulation,1,Hawaii,Permitting,1993
Buyer regulation,0,Hawaii,Safety training,1993
Buyer regulation,0,Hawaii,Theft reporting,1993
Buyer regulation,1,Hawaii,Waiting period,1993
Buyer regulation,1,Hawaii,Waiting period,1993
Buyer regulation,1,Hawaii,Age restrictions,1994
Buyer regulation,1,Hawaii,Age restrictions,1994
Buyer regulation,1,Hawaii,Age restrictions,1994
Buyer regulation,1,Hawaii,Age restrictions,1994
Buyer regulation,0,Hawaii,Bulk purchase limit,1994
Buyer regulation,1,Hawaii,Fingerprinting,1994
Buyer regulation,1,Hawaii,Licensing,1994
Buyer regulation,1,Hawaii,Licensing,1994
Buyer regulation,1,Hawaii,Permitting,1994
Buyer regulation,0,Hawaii,Safety training,1994
Buyer regulation,0,Hawaii,Theft reporting,1994
Buyer regulation,1,Hawaii,Waiting period,1994
Buyer regulation,1,Hawaii,Waiting period,1994
Buyer regulation,1,Hawaii,Age restrictions,1995
Buyer regulation,1,Hawaii,Age restrictions,1995
Buyer regulation,1,Hawaii,Age restrictions,1995
Buyer regulation,1,Hawaii,Age restrictions,1995
Buyer regulation,0,Hawaii,Bulk purchase limit,1995
Buyer regulation,1,Hawaii,Fingerprinting,1995
Buyer regulation,1,Hawaii,Licensing,1995
Buyer regulation,1,Hawaii,Licensing,1995
Buyer regulation,1,Hawaii,Permitting,1995
Buyer regulation,1,Hawaii,Safety training,1995
Buyer regulation,0,Hawaii,Theft reporting,1995
Buyer regulation,1,Hawaii,Waiting period,1995
Buyer regulation,1,Hawaii,Waiting period,1995
Buyer regulation,1,Hawaii,Age restrictions,1996
Buyer regulation,1,Hawaii,Age restrictions,1996
Buyer regulation,1,Hawaii,Age restrictions,1996
Buyer regulation,1,Hawaii,Age restrictions,1996
Buyer regulation,0,Hawaii,Bulk purchase limit,1996
Buyer regulation,1,Hawaii,Fingerprinting,1996
Buyer regulation,1,Hawaii,Licensing,1996
Buyer regulation,1,Hawaii,Licensing,1996
Buyer regulation,1,Hawaii,Permitting,1996
Buyer regulation,1,Hawaii,Safety training,1996
Buyer regulation,0,Hawaii,Theft reporting,1996
Buyer regulation,1,Hawaii,Waiting period,1996
Buyer regulation,1,Hawaii,Waiting period,1996
Buyer regulation,1,Hawaii,Age restrictions,1997
Buyer regulation,1,Hawaii,Age restrictions,1997
Buyer regulation,1,Hawaii,Age restrictions,1997
Buyer regulation,1,Hawaii,Age restrictions,1997
Buyer regulation,0,Hawaii,Bulk purchase limit,1997
Buyer regulation,1,Hawaii,Fingerprinting,1997
Buyer regulation,1,Hawaii,Licensing,1997
Buyer regulation,1,Hawaii,Licensing,1997
Buyer regulation,1,Hawaii,Permitting,1997
Buyer regulation,1,Hawaii,Safety training,1997
Buyer regulation,0,Hawaii,Theft reporting,1997
Domestic violence,0,Hawaii,Restraining order,1992
Domestic violence,0,Hawaii,Restraining order,1992
Domestic violence,0,Hawaii,Restraining order,1992
Domestic violence,0,Hawaii,Restraining order,1992
Domestic violence,0,Hawaii,Restraining order,1992
Domestic violence,0,Hawaii,Restraining order,1992
Domestic violence,0,Hawaii,Restraining order,1992
Domestic violence,0,Hawaii,Restraining order,1992
Domestic violence,0,Hawaii,Restraining order,1992
Domestic violence,0,Hawaii,Stalking,1992
Domestic violence,1,Hawaii,Restraining order,1993
Domestic violence,0,Hawaii,Restraining order,1993
Domestic violence,0,Hawaii,Restraining order,1993
Domestic violence,1,Hawaii,Restraining order,1993
Domestic violence,0,Hawaii,Restraining order,1993
Domestic violence,1,Hawaii,Restraining order,1993
Domestic violence,0,Hawaii,Restraining order,1993
Domestic violence,0,Hawaii,Restraining order,1993
Domestic violence,0,Hawaii,Restraining order,1993
Domestic violence,0,Hawaii,Restraining order,1993
Domestic violence,0,Hawaii,Restraining order,1993
Domestic violence,0,Hawaii,Stalking,1993
Domestic violence,1,Hawaii,Restraining order,1994
Domestic violence,0,Hawaii,Restraining order,1994
Domestic violence,0,Hawaii,Restraining order,1994
Domestic violence,1,Hawaii,Restraining order,1994
Domestic violence,0,Hawaii,Restraining order,1994
Domestic violence,1,Hawaii,Restraining order,1994
Domestic violence,1,Hawaii,Restraining order,1994
Domestic violence,0,Hawaii,Restraining order,1994
Domestic violence,1,Hawaii,Restraining order,1994
Domestic violence,0,Hawaii,Restraining order,1994
Domestic violence,1,Hawaii,Restraining order,1994
Domestic violence,0,Hawaii,Stalking,1994
Domestic violence,1,Hawaii,Restraining order,1995
Domestic violence,0,Hawaii,Restraining order,1995
Domestic violence,0,Hawaii,Restraining order,1995
Domestic violence,1,Hawaii,Restraining order,1995
Domestic violence,0,Hawaii,Restraining order,1995
Domestic violence,1,Hawaii,Restraining order,1995
Domestic violence,1,Hawaii,Restraining order,1995
Domestic violence,0,Hawaii,Restraining order,1995
Domestic violence,1,Hawaii,Restraining order,1995
Domestic violence,0,Hawaii,Restraining order,1995
Domestic violence,1,Hawaii,Restraining order,1995
Domestic violence,0,Hawaii,Stalking,1995
Domestic violence,1,Hawaii,Restraining order,1996
Domestic violence,0,Hawaii,Restraining order,1996
Domestic violence,0,Hawaii,Restraining order,1996
Domestic violence,1,Hawaii,Restraining order,1996
Domestic violence,0,Hawaii,Restraining order,1996
Domestic violence,1,Hawaii,Restraining order,1996
Domestic violence,1,Hawaii,Restraining order,1996
Domestic violence,0,Hawaii,Restraining order,1996
Domestic violence,1,Hawaii,Restraining order,1996
Domestic violence,0,Hawaii,Restraining order,1996
Domestic violence,1,Hawaii,Restraining order,1996
Domestic violence,0,Hawaii,Stalking,1996
Domestic violence,1,Hawaii,Restraining order,1997
Domestic violence,0,Hawaii,Restraining order,1997
Domestic violence,0,Hawaii,Restraining order,1997
Domestic violence,1,Hawaii,Restraining order,1997
Domestic violence,0,Hawaii,Restraining order,1997
Domestic violence,1,Hawaii,Restraining order,1997
Domestic violence,1,Hawaii,Restraining order,1997
Domestic violence,0,Hawaii,Restraining order,1997
Domestic violence,1,Hawaii,Restraining order,1997
Domestic violence,0,Hawaii,Restraining order,1997
Domestic violence,1,Hawaii,Restraining order,1997
Domestic violence,0,Hawaii,Stalking,1997
Domestic violence,1,Hawaii,Restraining order,1998
